isbn13,titre,auteur_prenom,auteur_nom,date_publication,nb_pages,lien google book,recherche google,cover
9782842302498,Les cendres de l'empire,Alain,Dugrand,08/03/2006,192,https://www.google.fr/books/edition/_/xAcfAAAACAAJ?hl=fr,https://www.google.com/search?q=9782842302498,https://inventaire.io/img/entities/347701e7673c4620bd885b512929a67d822f868f
9782259014557,"Pour l'Afrique, j'accuse",René,Dumont,01/12/1986,462,https://www.google.fr/books/edition/_/pomYQgAACAAJ?hl=fr,https://www.google.com/search?q=9782259014557,https://inventaire.io/img/entities/cbd7294c6bcec2315838fa036b704ceb98ac57fb
9782070360093,Hiroshima mon amour,DURAS,DURAS,,,https://www.google.fr/books/edition/_/QksNAQAAMAAJ?hl=fr,https://www.google.com/search?q=9782070360093,https://inventaire.io/img/entities/c58157d60d827578d95c70b3f3a00e43bc7ab563
9782228903820,Le Suicide,Emile,Durkheim,21/01/2009,492,https://www.google.fr/books/edition/_/SqipPwAACAAJ?hl=fr,https://www.google.com/search?q=9782228903820,https://inventaire.io/img/entities/a6b6dd54322a5aaf4573931434dfc51a916d49a4
9782246417514,Le Pendule de Foucault,Umberto,Eco,01/01/1990,658,https://www.google.fr/books/edition/_/mUp6QgAACAAJ?hl=fr,https://www.google.com/search?q=9782246417514,https://inventaire.io/img/entities/d1431c08144c691612ce2c8a82f1eb267646a235
9782253033134,Le nom de la rose,Umberto,Eco,13/05/2002,640,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782253033134,https://inventaire.io/img/entities/14a8c393817b2a4c0634e945e387f5c7e8486b0f
9782253041870,La Guerre du faux,U.,Eco,01/06/2005,,https://www.google.fr/books/edition/_/WHxwxgEACAAJ?hl=fr,https://www.google.com/search?q=9782253041870,https://inventaire.io/img/entities/bac07cd0d44e2534f2e1f1e98aa24c759b01805e
9782253143611,L'île du jour d'avant,Umberto,Eco,21/01/1998,508,https://www.google.fr/books/edition/_/ejapPgAACAAJ?hl=fr,https://www.google.com/search?q=9782253143611,https://inventaire.io/img/entities/54653c8b78838b6ba34e68163a1229f7a675e0b7
9782070324545,Le sacré et le profane,Mircea,Eliade,,185,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782070324545,https://inventaire.io/img/entities/c738827679c54aa207c49e5f78876146c9c05300
9782266033862,L'Inde,MIRCEA,ELIADE,01/03/1990,246,https://www.google.fr/books/edition/_/FXUlHAAACAAJ?hl=fr,https://www.google.com/search?q=9782266033862,https://inventaire.io/img/entities/cbe6bedc7bf9b74ddb9e41ed373a7eebadef4a36
9782080811004,"L amour en plus : histoire de l amour maternel, xviie - xxe siecle.",Badinter,Elisabeth,01/01/1980,372,https://www.google.fr/books/edition/_/tR_XugEACAAJ?hl=fr,https://www.google.com/search?q=9782080811004,https://inventaire.io/img/entities/7b3fa1c0029edfd5e28842045ba0e9081da2347c
9782869303911,"Le Quatuor de Los Angeles, tome 1 : Le Dahlia noir",James,Ellroy,01/10/1990,476,https://www.google.fr/books/edition/_/zX9lAAAACAAJ?hl=fr,https://www.google.com/search?q=9782869303911,https://inventaire.io/img/entities/12ab58d0eccf1e2c47d2f48f65102e5365167594
9782330039721,Dans la tête de Vladimir Poutine,Michel,Eltchaninoff,04/02/2015,171,https://www.google.fr/books/edition/_/c_obrgEACAAJ?hl=fr,https://www.google.com/search?q=9782330039721,https://inventaire.io/img/entities/1bf92e0794eee7046700e6cf21ca9ad6b3c09b04
9782369143758,AVIATEUR ANGLAIS (L'),Bates,Ernest,01/06/2017,320,https://www.google.fr/books/edition/_/MgNstAEACAAJ?hl=fr,https://www.google.com/search?q=9782369143758,https://inventaire.io/img/entities/5471525851e98a8b0c2cebf3e489f62fd9464960
9782911053603,Histoire de la Corée,André,Fabre,03/01/2001,440,https://www.google.fr/books/edition/_/JsH7AAAACAAJ?hl=fr,https://www.google.com/search?q=9782911053603,https://inventaire.io/img/entities/4ac14500509b6ca164b8cc53e1232931e73259c0
9782070324170,Histoire de l'art,Élie,Faure,25/05/1988,450,https://www.google.fr/books/edition/_/Deh0PwAACAAJ?hl=fr,https://www.google.com/search?q=9782070324170,https://inventaire.io/img/entities/348be6840dc1135a7c16d12a2022449b4edfad7f
9782070324194,Histoire de l'art : l'art renaissant,Élie,Faure,25/05/1988,478,https://www.google.fr/books/edition/_/ZYipPwAACAAJ?hl=fr,https://www.google.com/search?q=9782070324194,https://inventaire.io/img/entities/18eff95aa7af0b79a1aaef94e6a7e6dd68bbf3c4
9782070324200,Histoire de l'art,Élie,Faure,25/05/1988,480,https://www.google.fr/books/edition/_/MCQCzQEACAAJ?hl=fr,https://www.google.com/search?q=9782070324200,https://inventaire.io/img/entities/8a38c8b0ceca8dd943461e5c4a13045459ce1995
9782070324217,L'art moderne,Élie,Faure,25/05/1988,544,https://www.google.fr/books/edition/_/zGWotAEACAAJ?hl=fr,https://www.google.com/search?q=9782070324217,https://inventaire.io/img/entities/1bae946ad30201ca49c7ccdea23b4247e2069c29
9782070325214,Histoire de l'art,Élie,Faure,23/01/1992,456,https://www.google.fr/books/edition/_/XmZNAAAAYAAJ?hl=fr,https://www.google.com/search?q=9782070325214,https://inventaire.io/img/entities/27e1a7df922de83738b93376b0f83a3d901d488b
9782070326563,Histoire de l'art : l'esprit des formes,Faure,Faure,23/01/1992,504,https://www.google.fr/books/edition/_/tmZNAAAAYAAJ?hl=fr,https://www.google.com/search?q=9782070326563,https://inventaire.io/img/entities/9cfb0649ad9e3f4d0b3b4b4be7d2c3902b861ce9
9782228886994,Courrier des Andes,Patrick,Fermor,27/08/1993,156,https://www.google.fr/books/edition/_/AjksHAAACAAJ?hl=fr,https://www.google.com/search?q=9782228886994,https://inventaire.io/img/entities/eaaacad946875d210c882a0f98518cacfd7bafe1
9782702809952,Les grandes figures des mythologies,COMTE,FERNAND,01/01/1998,256,https://www.google.fr/books/edition/_/xM6uQwAACAAJ?hl=fr,https://www.google.com/search?q=9782702809952,https://inventaire.io/img/entities/f8a4e48a402608e4ea6bd67a0a085726175c0912
9782702813560,Grammaire des civilisations,Braudel,Fernand,01/01/1998,624,https://www.google.fr/books/edition/_/qqXfQwAACAAJ?hl=fr,https://www.google.com/search?q=9782702813560,https://inventaire.io/img/entities/5fe953023f888a340427274be89075ca46c283f1
9782259004169,La perle et le croissant,Dominique,Fernandez,03/10/1995,351,https://www.google.fr/books/edition/_/8AaSOgAACAAJ?hl=fr,https://www.google.com/search?q=9782259004169,https://inventaire.io/img/entities/07fe4009090def60f3c9192a5057fa9588bffa45
9782259185165,Le Voyage d'Italie,Dominique,FERNANDEZ,12/09/1999,681,https://www.google.fr/books/edition/_/ktGNQgAACAAJ?hl=fr,https://www.google.com/search?q=9782259185165,
9782742763573,Sicile,Dominique,Fernandez,17/10/2006,240,https://www.google.fr/books/edition/_/zeD7PQAACAAJ?hl=fr,https://www.google.com/search?q=9782742763573,https://inventaire.io/img/entities/bf315e9c87d295eccab1fed904af016d745be5c9
9782330022808,Le sermon sur la chute de Rome,Jerome,Ferrari,17/08/2013,208,https://www.google.fr/books/edition/_/gl7KswEACAAJ?hl=fr,https://www.google.com/search?q=9782330022808,https://inventaire.io/img/entities/d0b87f03e4e6437bdc9928585a49a0676b2d157c
9782072853197,À la première personne,Alain,Finkielkraut,19/09/2019,128,https://www.google.fr/books/edition/_/xPwjyQEACAAJ?hl=fr,https://www.google.com/search?q=9782072853197,https://inventaire.io/img/entities/cbdeb22931efe06a2d95745565cb5a54bc5358c2
9782859407490,Courrier de Tartarie,Peter,Fleming,,,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782859407490,https://inventaire.io/img/entities/fb7e4921d36f4798531cce7fd061d68bc071706c
9782228887465,La route du thé et des fleurs,Robert,Fortune,17/03/2004,234,https://www.google.fr/books/edition/_/sHe4nAEACAAJ?hl=fr,https://www.google.com/search?q=9782228887465,https://inventaire.io/img/entities/81aba2eb2d71d7ba17c8508c93a28dd9a1ab9f32
9782260006435,Michel Foucault,Michel,Foucault,18/12/1991,171,https://www.google.fr/books/edition/_/MtDIswEACAAJ?hl=fr,https://www.google.com/search?q=9782260006435,https://inventaire.io/img/entities/369f2e2eab74525069f451acf8d0c2929b24bf3b
9782020580410,Poils de cairote,Paul,Fournel,02/01/2004,368,https://www.google.fr/books/edition/_/n-kbAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782020580410,https://inventaire.io/img/entities/b7c3be3a48ef084d6e0ad98dafc2f20aba529205
9782738113108,Gènes et culture,Collège,France,12/09/2003,306,https://www.google.fr/books/edition/_/n6KumgEACAAJ?hl=fr,https://www.google.com/search?q=9782738113108,https://inventaire.io/img/entities/1f7bae3b86ce1e01f45a8b6b5888a18fff0b371e
9782221067642,Le Japon,Louis,Frédéric,12/09/1999,1419,https://www.google.fr/books/edition/_/S9brAQAACAAJ?hl=fr,https://www.google.com/search?q=9782221067642,https://inventaire.io/img/entities/8a738c0de7bb622f1b737d7a93fedbb0042dbe61
9782070324675,L'inquiétante étrangeté,Sigmund,Freud,01/01/1988,352,https://www.google.fr/books/edition/_/hTFMGwAACAAJ?hl=fr,https://www.google.com/search?q=9782070324675,https://inventaire.io/img/entities/4ef374f4eb6d8b78a9ebc4045d7d2b3a97ae1938
9782070325184,Nouvelles conférences d'introduction à la psychanalyse,Sigmund,Freud,03/11/1989,257,https://www.google.fr/books/edition/_/06krAAAACAAJ?hl=fr,https://www.google.com/search?q=9782070325184,https://inventaire.io/img/entities/663be7d9c951ae042759a026b6bbe7f8477e1e5b
9782070325399,Trois essais sur la théorie sexuelle,Sigmund,Freud,28/09/1989,211,https://www.google.fr/books/edition/_/XgSKMAEACAAJ?hl=fr,https://www.google.com/search?q=9782070325399,https://inventaire.io/img/entities/b94de2cf7ec139c63e038e2007ee592aeb8268d3
9782228894081,Cinq Leçons Sur La Psychanalyse,Sigmund,Freud,09/06/2004,208,https://www.google.fr/books/edition/_/dRpUOwAACAAJ?hl=fr,https://www.google.com/search?q=9782228894081,https://inventaire.io/img/entities/97de5f180ffa9b1b84a4dd8932ba3b7650ac0121
9782877064835,Chateaubriand,Marc,Fumaroli,17/09/2003,800,https://www.google.fr/books/edition/_/Q5ZcAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782877064835,https://inventaire.io/img/entities/2a511e01efdb92486e89164be6960295d019a935
9782020550765,Le monde de Sophie,Jostein,Gaarder,02/05/2002,617,https://www.google.fr/books/edition/_/ssAvPAAACAAJ?hl=fr,https://www.google.com/search?q=9782020550765,https://inventaire.io/img/entities/a8de87a369601c3ad24041b53dfa829b6a302919
9782862603025,Prague,Xavier,Galmiche,03/05/1990,228,https://www.google.fr/books/edition/_/2SaHNgAACAAJ?hl=fr,https://www.google.com/search?q=9782862603025,https://inventaire.io/img/entities/61d91ddcf5831e02e8c98019492adb35f04661d1
9782876785380,Le livre d'un homme seul,Xingjian,Gao,24/02/2000,485,https://www.google.fr/books/edition/_/jRlqQgAACAAJ?hl=fr,https://www.google.com/search?q=9782876785380,https://inventaire.io/img/entities/b468c22b97c99681c1a8a90be32f4c78c962bd07
9782876786035,Une canne à pêche pour mon grand-père,Xingjian,Gao,01/02/2001,110,https://www.google.fr/books/edition/_/Zgd5GQAACAAJ?hl=fr,https://www.google.com/search?q=9782876786035,https://inventaire.io/img/entities/97b52bf8c5ebf38625bc142c56eaf3043cbcf194
9782070367191,La nuit sera calme,Romain,Gary,06/02/1976,313,https://www.google.fr/books/edition/_/qEEIAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782070367191,https://inventaire.io/img/entities/743af4671f5372f43e804bf6059f420f8f55bc47
9782080662118,La folle avoine,Guy,Georgy,04/01/1994,281,https://www.google.fr/books/edition/_/JUEiAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782080662118,https://inventaire.io/img/entities/096def15b489ab9024a4b5715fe8844f3ccbeb4d
9782080667045,Le petit soldat de l'Empire,Guy,Georgy,08/10/1992,270,https://www.google.fr/books/edition/_/hmbjAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782080667045,https://inventaire.io/img/entities/056623b7111ae01b5f5253281fae4635ba575985
9782070341719,Balades en jazz,Alain,Gerber,15/03/2007,144,https://www.google.fr/books/edition/_/qmQTGQAACAAJ?hl=fr,https://www.google.com/search?q=9782070341719,https://inventaire.io/img/entities/d5526585a6f133e454d4d6d25d9854011a3a4894
9782253111702,Louie,Alain,Gerber,08/12/2004,348,https://www.google.fr/books/edition/_/QJRiPQAACAAJ?hl=fr,https://www.google.com/search?q=9782253111702,https://inventaire.io/img/entities/723409353a47a842c5d24a97486e3d3c9708bdd0
9782253115311,Chet,Alain,Gerber,22/11/2007,597,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782253115311,https://inventaire.io/img/entities/74474cbc9d87f6af6382cbcf6a14d4e7a20ea567
9782864244707,Fin de roman en Patagonie,Mempo,Giardinelli,19/04/2003,231,https://www.google.fr/books/edition/_/LtGKPQAACAAJ?hl=fr,https://www.google.com/search?q=9782864244707,https://inventaire.io/img/entities/4f73e22e8074b92cd48c0c171b04d34423996558
9782070298983,Fragments d'un paradis,Jean,Giono,21/03/1978,196,https://www.google.fr/books/edition/_/2S8dAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782070298983,https://inventaire.io/img/entities/e7ad0d945c3a6c60d10aa4edcdc48523694281af
9782070362202,Un roi sans divertissement,Jean,Giono,06/10/1972,243,https://www.google.fr/books/edition/_/1UBfwgEACAAJ?hl=fr,https://www.google.com/search?q=9782070362202,https://inventaire.io/img/entities/fb3a6ce1ed1e400336728460f2208c7e1c26bc47
9782070362493,Les Âmes fortes,Jean,Giono,16/11/1972,369,https://www.google.fr/books/edition/_/CL4NkAEACAAJ?hl=fr,https://www.google.com/search?q=9782070362493,https://inventaire.io/img/entities/88a87c03e0b85650e4b1845308055e69e57bb977
9782070371433,Voyage en Italie,Jean,Giono,16/10/1979,212,https://www.google.fr/books/edition/_/cNOmQgAACAAJ?hl=fr,https://www.google.com/search?q=9782070371433,https://inventaire.io/img/entities/6388deda08027050680c04c2f326eb00101f55c1
9791021046870,Guerres invisibles - Nos prochains défis géopolitiques - Thomas Gomart,Thomas,Gomart,03/03/2022,352,https://www.google.fr/books/edition/_/SsUrzgEACAAJ?hl=fr,https://www.google.com/search?q=9791021046870,
9782743609986,Comme une flamme blanche,James,Grady,28/08/2002,491,https://www.google.fr/books/edition/_/Qz45PQAACAAJ?hl=fr,https://www.google.com/search?q=9782743609986,https://inventaire.io/img/entities/94f39e5e1644dcaf7083b615845874c6e896b347
9782762134940,Les voyages de Marco Polo,Alain,Grandbois,01/01/2012,,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782762134940,https://inventaire.io/img/entities/e2f7c37c3a04827d126b326e2a87af5c6bee2936
9782226010278,La Pensée chinoise,Marcel,Granet,01/10/1974,,https://www.google.fr/books/edition/_/JBmXnGNU2RsC?hl=fr,https://www.google.com/search?q=9782226010278,https://inventaire.io/img/entities/d0eb355494d18cd7db0267d28a2ad56007a010b0
9782092820841,Contes et récits des héros de la Grèce antique,Christian,Grenier,11/10/2001,250,https://www.google.fr/books/edition/_/nCpCHQAACAAJ?hl=fr,https://www.google.com/search?q=9782092820841,https://inventaire.io/img/entities/fd27cb70101777a66675cc8858fbef7c86465c0e
9782092822661,Contes et légendes des héros de la mythologie,Christian,Grenier,29/09/1998,241,https://www.google.fr/books/edition/_/3lECzgEACAAJ?hl=fr,https://www.google.com/search?q=9782092822661,https://inventaire.io/img/entities/fcdbc100903a0dfaf7227cbf28b684ec921fda66
9782266147521,Le maître du jeu,John,Grisham,01/10/2004,536,https://www.google.fr/books/edition/_/D4TnoQEACAAJ?hl=fr,https://www.google.com/search?q=9782266147521,https://inventaire.io/img/entities/c30c7e045fa21435a700688184392da256565fe6
9782072929410,Les jours sont comme l'herbe,Jens,Grøndahl,,,https://www.google.fr/books/edition/_/7SoK0AEACAAJ?hl=fr,https://www.google.com/search?q=9782072929410,https://inventaire.io/img/entities/051d70fb1018ebdc6adaf49d1ba7ad9ec96b72a5
9782070327430,Regard sur la biologie contemporaine,François,gros,02/02/1993,320,https://www.google.fr/books/edition/_/ObR7HAAACAAJ?hl=fr,https://www.google.com/search?q=9782070327430,https://inventaire.io/img/entities/ebf2789631ea679ae7e8f0e3f9406d512b79212a
9782020105286,Orient extrême : une vie en Asie,Robert,Guillain,01/02/1989,473,https://www.google.fr/books/edition/_/SlWo2Tu-QesC?hl=fr,https://www.google.com/search?q=9782020105286,https://inventaire.io/img/entities/99fc0c8a8c003e89cbe33ef1a0a60159273188f1
9782253113157,Les Dépossédés,Ursula,Guin,01/11/2006,445,https://www.google.fr/books/edition/_/or1HPAAACAAJ?hl=fr,https://www.google.com/search?q=9782253113157,https://inventaire.io/img/entities/08f300592e4e4a0fa5ffb9852dee04ab23739156
9782258036062,Cinquante ans d'occupations,Sacha,Guitry,01/12/1992,1326,https://www.google.fr/books/edition/_/WSxwQgAACAAJ?hl=fr,https://www.google.com/search?q=9782258036062,https://inventaire.io/img/entities/07864931f497f2c3e51296e378b845d95220b54d
9782266093521,Le livre de la sagesse et des vertus retrouvées,Guitton,Guitton,07/06/2000,253,https://www.google.fr/books/edition/_/DdLTPAAACAAJ?hl=fr,https://www.google.com/search?q=9782266093521,https://inventaire.io/img/entities/c56bfe70d62ccb8f46f02bf57edce2b89245dbd7
9782213637105,Le roman du jazz,Philippe,Gumplowicz,22/10/2008,501,https://www.google.fr/books/edition/_/CbF0AQAACAAJ?hl=fr,https://www.google.com/search?q=9782213637105,https://inventaire.io/img/entities/8a605e195312f1ce81ca747edb1e4ca071e35856
9782070323791,L'Homme de paroles,Claude,Hagège,22/12/1986,406,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782070323791,https://inventaire.io/img/entities/326b8c32e16c1c01f3b504d17a913175068bdb21
9782266195300,La reine de Saba,Marek,HALTER,15/10/2009,352,https://www.google.fr/books/edition/_/5Tj9PwAACAAJ?hl=fr,https://www.google.com/search?q=9782266195300,https://inventaire.io/img/entities/0c42110d0caebf3ecf4df3a4754886aaa22e2d9e
9782501002646,La mythologie,Edith,Hamilton,01/04/1994,416,https://www.google.fr/books/edition/_/RtmIQgAACAAJ?hl=fr,https://www.google.com/search?q=9782501002646,https://inventaire.io/img/entities/cc38cd124c25f06b70319e4b06c83d10cd2fc93d
9782700311532,Sept ans d'aventures au Tibet,Heinrich,Harrer,01/11/1998,287,https://www.google.fr/books/edition/_/ZPaMGAAACAAJ?hl=fr,https://www.google.com/search?q=9782700311532,https://inventaire.io/img/entities/7c169e4db48fa14a72920924bee9ff26730c0af5
9782081221178,Une odyssée américaine,Jim,Harrison,,,https://www.google.fr/books/edition/_/FCpYPgAACAAJ?hl=fr,https://www.google.com/search?q=9782081221178,https://inventaire.io/img/entities/c4cd2d535185d289125bd878c6ea350c05596b48
9782264006578,Légendes d'automne,Jim,Harrison,01/01/1985,287,https://www.google.fr/books/edition/_/j2vzPAAACAAJ?hl=fr,https://www.google.com/search?q=9782264006578,https://inventaire.io/img/entities/d88589ebe87885931f98f481d65305b2da8d6df6
9782290021156,Une odyssée américaine roman,Jim,Harrison,21/08/2010,288,https://www.google.fr/books/edition/_/jbv7ZwEACAAJ?hl=fr,https://www.google.com/search?q=9782290021156,https://inventaire.io/img/entities/9fbd72b0822959b9f828b5cb4b87729b8d73f75f
9782080812384,"Une brève histoire du temps, du Big-bang aux trous noirs",Stephen,Hawking,04/01/1999,256,https://www.google.fr/books/edition/_/1mYl0QEACAAJ?hl=fr,https://www.google.com/search?q=9782080812384,https://inventaire.io/img/entities/3b7d191c921d15e77f304ed91d03f1bce39a9b71
9782869599390,A l'est des nuages,Vincent,Hein,,,https://www.google.fr/books/edition/_/umlezgAACAAJ?hl=fr,https://www.google.com/search?q=9782869599390,https://inventaire.io/img/entities/5bbcafe1f310f25454f89857456dbadd6efc5402
9782708406063,L'architecture grecque 1,Marie-Christine,Hellmann,01/01/2002,,https://www.google.fr/books/edition/_/IQ7qAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782708406063,https://inventaire.io/img/entities/a7211e6cbe81b0319b8dd7d6c2b7d003d73bdd50
9782266008563,Dune,Frank,Herbert,07/01/1994,410,https://www.google.fr/books/edition/_/WKFOGwAACAAJ?hl=fr,https://www.google.com/search?q=9782266008563,https://inventaire.io/img/entities/560d8e394d44d5ce4b695c93d8a857d12d25db84
9782266027908,Le Prophète des sables,Frank,Herbert,01/01/1978,405,https://www.google.fr/books/edition/_/F8EPPAAACAAJ?hl=fr,https://www.google.com/search?q=9782266027908,https://inventaire.io/img/entities/1fcfef6e8f0ca8f05ddcbf07dd17cd7da1c1b456
9782253008484,Siddhartha,Hesse,Hermann,,,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782253008484,https://inventaire.io/img/entities/0a2c3c916aa4d2dabcf7ac90854ebfadc751dd0b
9782221055885,Italies : anthologie des voyageurs français aux XVIIIe et XIXe siècles,Yves,Hersant,27/04/1988,1140,https://www.google.fr/books/edition/_/CUMyAAAAIAAJ?hl=fr,https://www.google.com/search?q=9782221055885,https://inventaire.io/img/entities/f2e162d05ea836a87194d4f7965716b60d946990
9782877302159,Bouddhas et rôdeurs sur la route de la Soie,Peter,Hopkirk,19/05/1998,346,https://www.google.fr/books/edition/_/LeAAPgAACAAJ?hl=fr,https://www.google.com/search?q=9782877302159,https://inventaire.io/img/entities/70ad8f91783c2d7e914d4e5b83d9fdd461801e7f
9782877304153,Sur le toit du monde,Peter,Hopkirk,,,https://www.google.fr/books/edition/_/XjbQAAAACAAJ?hl=fr,https://www.google.com/search?q=9782877304153,https://inventaire.io/img/entities/4723b87d10bac4d62ffa4d818c13b5ccb9d5d581
9782290303054,Les Particules elementaires,Michel,Houellebecq,31/08/2000,316,https://www.google.fr/books/edition/_/o8hiAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782290303054,https://inventaire.io/img/entities/60aa0d602ffed3e4575a9508fa0360f03f87bff5
9782737311192,Connaitre et reconnaître la flore et la végétation méditerranéennes,Huon,Huon,23/06/1992,,https://www.google.fr/books/edition/_/8cTpJwAACAAJ?hl=fr,https://www.google.com/search?q=9782737311192,https://inventaire.io/img/entities/8eace84c7d0999f9b0c2fc3bcc7f2b7633bea27e
9782221072448,Les empires du mirage,François-Bernard,Huyghe,01/10/1993,,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782221072448,https://inventaire.io/img/entities/047781d7d9f473ee02d2e257ad937b0bb73d7dbd
9782020901260,Red Fox,Anthony,Hyde,12/10/2006,416,https://www.google.fr/books/edition/_/zdCiPwAACAAJ?hl=fr,https://www.google.com/search?q=9782020901260,https://inventaire.io/img/entities/fd23b6125f5d86a472f2b890147454e6bcf138ae
9782080813053,L'Invention de la politique,Finley,I.,04/01/1999,217,https://www.google.fr/books/edition/_/zZT4AAAACAAJ?hl=fr,https://www.google.com/search?q=9782080813053,https://inventaire.io/img/entities/1134b47b0106486df6c4e56a09e9dc67254e6123
9782877303347,Mémoires d'une geisha,Yuki,Inoue,23/04/1999,280,https://www.google.fr/books/edition/_/8e4dAQAACAAJ?hl=fr,https://www.google.com/search?q=9782877303347,https://inventaire.io/img/entities/8c7befccaf086928b07b086c1e7332f4eca004ab
9782234049284,Les chemins du désert,Yasushi,Inoué,01/03/1998,234,https://www.google.fr/books/edition/_/wdiRAQAACAAJ?hl=fr,https://www.google.com/search?q=9782234049284,https://inventaire.io/img/entities/979852a4e78096fdd6c30efcbb77a1b0b3dbc506
9782877301718,Le loup bleu : le roman de Gengis-Khan,Yasushi,Inoué,19/05/1998,270,https://www.google.fr/books/edition/_/X0J8AAAACAAJ?hl=fr,https://www.google.com/search?q=9782877301718,https://inventaire.io/img/entities/efc003db9929bd3552352b0c358ce08d18764554
9782877302227,Lou-lan,Yasushi,Inoué,,,https://www.google.fr/books/edition/_/jwJAPgAACAAJ?hl=fr,https://www.google.com/search?q=9782877302227,https://inventaire.io/img/entities/47c0c27c6236b993d61c87e8e84ee0e04f4a2564
9782877302647,Vent et vagues : le roman de Kubilai-Khan,Yasushi,Inoué,,,https://www.google.fr/books/edition/_/wTDTAQAACAAJ?hl=fr,https://www.google.com/search?q=9782877302647,https://inventaire.io/img/entities/21d66a5193246a69c75192ba55a4161205b42bbb
9782070338801,Rhinocéros,Eugène,Ionesco,26/10/2006,256,https://www.google.fr/books/edition/_/4iplAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782070338801,https://inventaire.io/img/entities/f28c47757b27171fff5574977164ba14a7ff8f64
9782020115285,L'Épopée du buveur d'eau,John,Irving,08/02/1990,426,https://www.google.fr/books/edition/_/WkO8PwAACAAJ?hl=fr,https://www.google.com/search?q=9782020115285,https://inventaire.io/img/entities/71301ffbf4fff7ea7ba5d42df8d5eb45bbb8d1dc
9782020257800,L'oeuvre de Dieu la part du diable,John,Irving,02/09/1995,733,https://www.google.fr/books/edition/_/10HUPQAACAAJ?hl=fr,https://www.google.com/search?q=9782020257800,https://inventaire.io/img/entities/c87af01615e4fa8cd29a1caebcb78f6d3fe70a1f
9782889152636,Léonard de Vinci,Walter,Isaacson,07/03/2019,590,https://www.google.fr/books/edition/_/EbaCDwAAQBAJ?hl=fr,https://www.google.com/search?q=9782889152636,https://inventaire.io/img/entities/825f6a7aee648ee861828dc9a1f52deb4e6583b5
9782020094481,La statue intérieure,François,Jacob,01/01/1987,364,https://www.google.fr/books/edition/_/mtsfAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782020094481,https://inventaire.io/img/entities/23a4b098d71674576acf95df132142e1ba2f30dc
9782253031185,Le jeu des possibles,François,Jacob,01/01/1983,123,https://www.google.fr/books/edition/_/xe5YGwAACAAJ?hl=fr,https://www.google.com/search?q=9782253031185,https://inventaire.io/img/entities/20193a788f8d0175802b36de7302159b767b4397
9782213631301,Une brève histoire de l'avenir,Attali,Jacques,,,https://www.google.fr/books/edition/_/4BlmAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782213631301,https://inventaire.io/img/entities/d0c950b6d1412423c3b732c99f83ca8de087d36c
9782221059128,"Le voyage en Asie centrale et au Tibet : anthologie des voyageurs occidentaux, du Moyen âge à la première moitié du XXe siècle",Michel,Jan,29/10/1992,1486,https://www.google.fr/books/edition/_/6Z3GSQAACAAJ?hl=fr,https://www.google.com/search?q=9782221059128,https://inventaire.io/img/entities/ddb01ca0624b5c9a93eeab238bd053004599e3ee
9782228893039,Le réveil des Tartares : en Mongolie sur les traces de Guillaume de Rubrouck,Michel,Jan,26/02/2000,219,https://www.google.fr/books/edition/_/IKKsAgAACAAJ?hl=fr,https://www.google.com/search?q=9782228893039,https://inventaire.io/img/entities/0e827f32eaaf54921ec9e8ae4def46f9de0ee3eb
9782020043540,Malraux,Lacouture,Jean,01/02/1976,,https://www.google.fr/books/edition/_/n9n5wDCtt4cC?hl=fr,https://www.google.com/search?q=9782020043540,https://inventaire.io/img/entities/8d83a573137446b0b45d7f02f5a33b5fda10d265
9782070532544,Il était une fois la Mésopotamie,Bottero,Jean,04/11/1993,160,https://www.google.fr/books/edition/_/gOC6QgAACAAJ?hl=fr,https://www.google.com/search?q=9782070532544,https://inventaire.io/img/entities/c73896a2e523808e687ed3f334ee8128e0297968
9782020215954,La nuit de l'erreur,Tahar,Jelloun,01/01/1997,,https://www.google.fr/books/edition/_/jZ9cAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782020215954,https://inventaire.io/img/entities/4fd75baefdb00df73de79492872c0479824e9c34
